VA Pharmacy Benefits Management Services,,,,,,
Hines IL,,,,,,
"VA Product Names from National Drug File, Including Recent Changes ",,,,,,
National Formulary Indicator is Omitted for Supplies,,,,,,
,,,,,,
GENERIC,VA_PRODUCT,VA_CLASS,NF_INDICATOR,ITEM_STATUS,PPS Add Date,PPS Delete Date
CAP,"CAP,NEEDLELESS IV BRAUN R2000B",XA855,,ACTIVE,8/28/2019,
SHAMPOO,"CAP,SHAMPOO SAGE #7909",DE400,N,ACTIVE,12/14/2012,
CAP,"CAP,TUBING 3/4IN NU-HOPE #9062",XA900,,ACTIVE,10/16/2012,
CAPECITABINE,CAPECITABINE 150MG TAB,AN300,Y,ACTIVE,10/16/2012,
CAPECITABINE,CAPECITABINE 500MG TAB,AN300,Y,ACTIVE,10/16/2012,
CAPLACIZUMAB-YHDP,"CAPLACIZUMAB-YHDP 11MG/VIAL INJ,KIT",BL900,N,ACTIVE,3/7/2019,
CAPREOMYCIN,CAPREOMYCIN SO4 1GM/VIL INJ,AM500,Y,ACTIVE,10/16/2012,
CAPRYLIC ACID,CAPRYLIC ACID CAP/TAB,HA000,N,ACTIVE,10/16/2012,
CAPSAICIN,"CAPSACIAN 0.075% APPLICATOR SOLN,TOP",DE650,N,INACTIVE,10/16/2012,2/18/2010
CAPSAICIN,CAPSACIAN PWDR,HA000,N,INACTIVE,10/16/2012,5/27/2003
CAPSAICIN/MENTHOL,CAPSAICIN 0.0225%/MENTHOL 4.5% PATCH,DE650,N,ACTIVE,10/29/2015,
CAPSAICIN,"CAPSAICIN 0.025% CREAM,TOP",DE650,Y,ACTIVE,10/16/2012,
CAPSAICIN/DICLOFENAC,"CAPSAICIN 0.025% CREAM/DICLOFENAC NA 1.5% SOLN,TOP KIT",MS102,N,ACTIVE,3/31/2016,
CAPSAICIN/DICLOFENAC,"CAPSAICIN 0.025% CREAM/DICLOFENAC NA 75MGX60 TAB,EC KIT",MS102,N,ACTIVE,2/1/2016,
CAPSAICIN,CAPSAICIN 0.025% PATCH,DE650,N,ACTIVE,10/16/2012,
CAPSAICIN/MENTHOL,CAPSAICIN 0.025%/MENTHOL 5% PATCH,DE650,N,INACTIVE,12/29/2014,2/24/2016
CAPSAICIN/METHYL NICOTINATE,"CAPSAICIN 0.025%/METHYL NICOTINATE 0.5% LOTION,TOP",DE650,N,INACTIVE,10/16/2012,6/21/2012
CAPSAICIN/MENTHOL,CAPSAICIN 0.03%/MENTHOL 5% PATCH,DE650,N,ACTIVE,2/20/2015,
CAPSAICIN,"CAPSAICIN 0.033% CREAM,TOP",DE650,Y,ACTIVE,6/27/2016,
CAPSAICIN,"CAPSAICIN 0.035% LOTION,TOP",DE650,N,ACTIVE,9/18/2013,
CAPSAICIN/LIDOCAINE/MENTHOL,CAPSAICIN 0.0375%/LIDOCAINE 1%/MENTHOL 5% PATCH,DE700,N,INACTIVE,12/29/2014,2/24/2016
CAPSAICIN/MENTHOL,CAPSAICIN 0.0375%/MENTHOL 5% PATCH,DE650,N,ACTIVE,10/17/2013,
CAPSAICIN/MENTHOL,CAPSAICIN 0.05%/MENTHOL 5% PATCH,DE650,N,INACTIVE,1/16/2015,2/24/2016
CAPSAICIN,"CAPSAICIN 0.075% CREAM,TOP",DE650,Y,ACTIVE,10/16/2012,
CAPSAICIN,"CAPSAICIN 0.075% LOTION,TOP",DE650,N,INACTIVE,10/16/2012,7/2/2008
CAPSAICIN,"CAPSAICIN 0.1% CREAM,TOP",DE650,Y,ACTIVE,3/8/2016,
CAPSAICIN,CAPSAICIN 0.25% PATCH,DE650,N,INACTIVE,10/16/2012,3/14/2011
CAPSAICIN,"CAPSAICIN 8% PATCH KIT,1",DE650,N,ACTIVE,10/16/2012,
CAPSAICIN,"CAPSAICIN 8% PATCH KIT,2",DE650,N,ACTIVE,10/16/2012,
CAPSAICIN,CAPSAICIN PWDR,HA000,N,ACTIVE,10/16/2012,
CAPSAICIN/ LIDOCAINE/MENTHOL/METHYL SALICYLATE,"CAPSAICIN/LIDOCAINE/MENTHOL/METHYL SALICYLATE CREAM,TOP",DE650,N,ACTIVE,9/19/2013,
CAPSAICIN/ LIDOCAINE/MENTHOL/METHYL SALICYLATE,"CAPSAICIN/LIDOCAINE/MENTHOL/METHYL SALICYLATE OINT,TOP",DE650,N,ACTIVE,2/22/2013,
CAPSAICIN/MENTHOL/METHYL SALICYLATE,"CAPSAICIN/MENTHOL/METHYL SALICYLATE CREAM,TOP",DE650,N,ACTIVE,7/16/2015,
CAPSAICIN/MENTHOL/METHYL SALICYLATE,"CAPSAICIN/MENTHOL/METHYL SALICYLATE LOTION,TOP",DE650,N,ACTIVE,3/15/2013,
CAPSAICIN/MENTHOL/METHYL SALICYLATE,"CAPSAICIN/MENTHOL/METHYL SALICYLATE OINT,TOP",DE650,N,ACTIVE,2/22/2013,
CAPSELLA,CAPSELLA CAP/TAB,HA000,N,ACTIVE,10/16/2012,
CAPSICUM/CASCARA SAGRADA/GINGER/NUX VOMICA,CAPSICUM 7.5MG/CASCARA 60MG/GINGER 23MG/NUX VOMICA 15MG TAB,GA209,N,INACTIVE,10/16/2012,9/2/2008
CAPTOPRIL,CAPTOPRIL 100MG TAB,CV800,Y,ACTIVE,10/16/2012,
CAPTOPRIL,"CAPTOPRIL 100MG TAB,UD",CV800,N,INACTIVE,10/16/2012,9/6/2012
CAPTOPRIL,CAPTOPRIL 12.5MG TAB,CV800,Y,ACTIVE,10/16/2012,
CAPTOPRIL,"CAPTOPRIL 12.5MG TAB,UD",CV800,Y,ACTIVE,10/16/2012,
CAPTOPRIL,CAPTOPRIL 25MG TAB,CV800,Y,ACTIVE,10/16/2012,
CAPTOPRIL,"CAPTOPRIL 25MG TAB,UD",CV800,Y,ACTIVE,10/16/2012,
CAPTOPRIL/HYDROCHLOROTHIAZIDE,CAPTOPRIL 25MG/HYDROCHLOROTHIAZIDE 15MG TAB,CV400,N,ACTIVE,10/16/2012,
CAPTOPRIL/HYDROCHLOROTHIAZIDE,CAPTOPRIL 25MG/HYDROCHLOROTHIAZIDE 25MG TAB,CV400,N,ACTIVE,10/16/2012,
CAPTOPRIL,CAPTOPRIL 50MG TAB,CV800,Y,ACTIVE,10/16/2012,
CAPTOPRIL,"CAPTOPRIL 50MG TAB,UD",CV800,N,ACTIVE,10/16/2012,
CAPTOPRIL/HYDROCHLOROTHIAZIDE,CAPTOPRIL 50MG/HYDROCHLOROTHIAZIDE 15MG TAB,CV400,N,ACTIVE,10/16/2012,
CAPTOPRIL/HYDROCHLOROTHIAZIDE,CAPTOPRIL 50MG/HYDROCHLOROTHIAZIDE 25MG TAB,CV400,N,ACTIVE,10/16/2012,
CARA-KLENZ,"CARA-KLENZ,SKIN & WOUND CLEANSER",DE400,N,INACTIVE,10/16/2012,10/29/2007
CARALLUMA FIMBRIATA,CARALLUMA FIMBRIATA CAP/TAB,HA000,N,ACTIVE,10/16/2012,
CARAMIPHEN/CHLORPHENIRAMINE/ISOPROPAMIDE/PHENYLPROPANOLAMINE,"CARAMIPHEN 20MG/CTM 8MG/ISOPROPAMIDE 2.5MG/P-PROPANOL 50MG CP,SA",RE599,N,INACTIVE,10/16/2012,10/14/2005
CARAMIPHEN/PHENYLPROPANOLAMINE,"CARAMIPHEN EDISYLATE 40MG/PHENYLPROPANOLAMINE 75MG CAP,SA",RE512,N,INACTIVE,10/16/2012,10/14/2005
CARAMIPHEN/PHENYLPROPANOLAMINE,CARAMIPHEN EDISYLATE 6.7MG/PHENYLPROPANOLAMINE 12.5MG/5ML LIQUID,RE512,N,INACTIVE,10/16/2012,10/14/2005
CARBACHOL,"CARBACHOL 0.01% SOLN,INTRAOCULAR",OP102,Y,ACTIVE,10/16/2012,
CARBACHOL,"CARBACHOL 0.75% SOLN,OPH",OP102,Y,INACTIVE,10/16/2012,9/18/2007
CARBACHOL,"CARBACHOL 1.5% SOLN,OPH",OP102,Y,INACTIVE,10/16/2012,7/23/2015
CARBACHOL,"CARBACHOL 2.25% SOLN,OPH",OP102,Y,INACTIVE,10/16/2012,9/18/2007
CARBACHOL,"CARBACHOL 3% SOLN,OPH",OP102,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE (APOTEX) 100MG CAP,SA",CN400,Y,ACTIVE,7/10/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (APOTEX) 200MG CAP,SA",CN400,Y,ACTIVE,7/9/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (APOTEX) 300MG CAP,SA",CN400,Y,ACTIVE,7/10/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (GSMS) 100MG CAP,SA",CN400,Y,INACTIVE,7/10/2014,2/24/2016
CARBAMAZEPINE,"CARBAMAZEPINE (GSMS) 200MG CAP,SA",CN400,Y,INACTIVE,7/9/2014,2/24/2016
CARBAMAZEPINE,"CARBAMAZEPINE (GSMS) 300MG CAP,SA",CN400,Y,INACTIVE,7/10/2014,2/24/2016
CARBAMAZEPINE,"CARBAMAZEPINE (NOSTRUM) 100MG CAP,SA",CN400,Y,INACTIVE,7/10/2014,1/15/2020
CARBAMAZEPINE,"CARBAMAZEPINE (NOSTRUM) 200MG CAP,SA",CN400,Y,INACTIVE,7/9/2014,1/15/2020
CARBAMAZEPINE,"CARBAMAZEPINE (NOSTRUM) 300MG CAP,SA",CN400,Y,INACTIVE,7/10/2014,1/15/2020
CARBAMAZEPINE,"CARBAMAZEPINE (PRASCO) 100MG CAP,SA",CN400,Y,ACTIVE,7/10/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (PRASCO) 200MG CAP,SA",CN400,Y,ACTIVE,7/9/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (PRASCO) 300MG CAP,SA",CN400,Y,ACTIVE,7/10/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (SHIRE) 100MG CAP,SA",CN400,Y,ACTIVE,7/10/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (SHIRE) 200MG CAP,SA",CN400,Y,ACTIVE,7/9/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (SHIRE) 300MG CAP,SA",CN400,Y,ACTIVE,7/10/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (TARO) 100MG CAP,SA",CN400,Y,ACTIVE,7/10/2014,
CARBAMAZEPINE,"CARBAMAZEPINE (TARO) 200MG CAP,SA",CN400,Y,INACTIVE,7/9/2014,2/15/2018
CARBAMAZEPINE,"CARBAMAZEPINE (TARO) 300MG CAP,SA",CN400,Y,INACTIVE,7/10/2014,2/15/2018
CARBAMAZEPINE,"CARBAMAZEPINE (TEGRETOL) 100MG TAB,CHEWABLE",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,CARBAMAZEPINE (TEGRETOL) 100MG/5ML SUSP,CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE (TEGRETOL) 100MG/5ML SUSP,10ML",CN400,Y,INACTIVE,10/16/2012,1/5/2000
CARBAMAZEPINE,CARBAMAZEPINE (TEGRETOL) 200MG TAB,CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE (TEGRETOL) 200MG TAB,UD",CN400,Y,INACTIVE,10/16/2012,5/20/2009
CARBAMAZEPINE,"CARBAMAZEPINE (TEVA) 100MG CAP,SA",CN400,Y,INACTIVE,7/10/2014,10/15/2018
CARBAMAZEPINE,"CARBAMAZEPINE (TEVA) 200MG CAP,SA",CN400,Y,INACTIVE,7/9/2014,10/15/2018
CARBAMAZEPINE,"CARBAMAZEPINE (TEVA) 300MG CAP,SA",CN400,Y,INACTIVE,7/10/2014,10/15/2018
CARBAMAZEPINE,"CARBAMAZEPINE (VALIDUS) 100MG CAP,SA",CN400,Y,ACTIVE,12/1/2016,
CARBAMAZEPINE,"CARBAMAZEPINE (VALIDUS) 200MG CAP,SA",CN400,Y,ACTIVE,12/1/2016,
CARBAMAZEPINE,"CARBAMAZEPINE (VALIDUS) 300MG CAP,SA",CN400,Y,ACTIVE,12/1/2016,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG CAP,SA (CARBATROL)",CN400,Y,INACTIVE,10/16/2012,6/29/2015
CARBAMAZEPINE,CARBAMAZEPINE 100MG CHEW TAB UD,CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG TAB,CHEWABLE",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG TAB,CHEWABLE,UD (TEGRETOL)",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG TAB,SA (SANDOZ)",CN400,Y,ACTIVE,10/10/2017,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG TAB,SA (TARO)",CN400,Y,ACTIVE,8/8/2019,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG TAB,SA (TEGRETOL-XR)",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,CARBAMAZEPINE 100MG/5ML SUSP,CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG/5ML SUSP,10ML (TEGRETOL)",CN400,Y,INACTIVE,10/16/2012,6/13/2001
CARBAMAZEPINE,"CARBAMAZEPINE 100MG/5ML,10ML",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 100MG/5ML,5ML",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 200MG CAP,SA (CARBATROL)",CN400,Y,INACTIVE,10/16/2012,6/29/2015
CARBAMAZEPINE,CARBAMAZEPINE 200MG TAB,CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 200MG TAB,SA (GSMS)",CN400,Y,INACTIVE,6/21/2019,9/16/2019
CARBAMAZEPINE,"CARBAMAZEPINE 200MG TAB,SA (SANDOZ)",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 200MG TAB,SA (TARO)",CN400,Y,ACTIVE,11/29/2019,
CARBAMAZEPINE,"CARBAMAZEPINE 200MG TAB,SA (TEGRETOL-XR)",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 200MG TAB,UD",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 300MG CAP,SA (CARBATROL)",CN400,Y,INACTIVE,10/16/2012,6/29/2015
CARBAMAZEPINE,"CARBAMAZEPINE 400MG TAB,SA (SANDOZ)",CN400,Y,ACTIVE,10/16/2012,
CARBAMAZEPINE,"CARBAMAZEPINE 400MG TAB,SA (TARO)",CN400,Y,ACTIVE,12/19/2019,
CARBAMAZEPINE,"CARBAMAZEPINE 400MG TAB,SA (TEGRETOL-XR)",CN400,Y,ACTIVE,10/16/2012,
CARBAMIDE PEROXIDE/GLYCEROL,"CARBAMIDE PEROXIDE 10%/GLYCERIN DROPS,ORAL",OR900,N,ACTIVE,10/16/2012,
CARBAMIDE PEROXIDE/GLYCERIN,"CARBAMIDE PEROXIDE 10%/GLYCERIN SOLN,ORAL",OR500,N,INACTIVE,10/16/2012,11/26/2012
CARBAMIDE PEROXIDE/GLYCERIN,"CARBAMIDE PEROXIDE 6.5%/GLYCERIN SOLN,OTIC",OT300,Y,ACTIVE,10/16/2012,
CARBENICILLIN,CARBENICILLIN DISODIUM 10GM/VIL INJ,AM113,N,INACTIVE,10/16/2012,5/24/2002
CARBENICILLIN,CARBENICILLIN DISODIUM 1GM/VIL INJ,AM113,N,INACTIVE,10/16/2012,5/24/2002
CARBENICILLIN,CARBENICILLIN DISODIUM 20GM/VIL INJ,AM113,N,INACTIVE,10/16/2012,5/24/2002
CARBENICILLIN,CARBENICILLIN DISODIUM 2GM/VIL INJ,AM113,N,INACTIVE,10/16/2012,5/24/2002
CARBENICILLIN,CARBENICILLIN DISODIUM 30GM/VIL INJ,AM113,N,INACTIVE,10/16/2012,5/24/2002
CARBENICILLIN,CARBENICILLIN DISODIUM 5GM/VIL INJ,AM113,N,INACTIVE,10/16/2012,5/24/2002
CARBENICILLIN,CARBENICILLIN INDANYL NA 382MG TAB,AM113,N,INACTIVE,10/16/2012,5/20/2009
CARBETAPENTANE/CHLORPHENIRAMINE/EPHEDRINE/PHENYLEPHRINE,CARBETAPENTANE 30MG/CTM 4MG/EPHEDRINE 5MG/P-EPHRINE 5MG/5ML SUSP,RE502,N,INACTIVE,10/16/2012,6/2/2011
CARBETAPENTANE/PHENYLEPHRINE/PYRILAMINE,"CARBETAPENTANE 30MG/P-EPHRINE 5MG/PYRILAMINE 30MG/5ML SUSP,ORAL",RE502,N,ACTIVE,10/16/2012,
CARBETAPENTANE/CHLORPHENIRAMINE,CARBETAPENTANE 60MG/CHLORPHENIRAMINE 5MG TAB,RE502,N,INACTIVE,10/16/2012,9/2/2008
CARBETAPENTANE/CHLORPHENIRAMINE/EPHEDRINE/PHENYLEPHRINE,CARBETAPENTANE 60MG/CTM 5MG/EPHEDRINE 10MG/P-EPHRINE 10MG TAB,RE502,N,ACTIVE,10/16/2012,
CARBETAPENTANE/GUAIFENESIN,"CARBETAPENTANE CITRATE 20MG/GUAIFENESIN 100MG/5ML SYRUP,ORAL",RE302,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,CARBIDOPA 10MG/LEVODOPA 100MG TAB,CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 10MG/LEVODOPA 100MG TAB,RAPID DISINTEGRATING",CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 10MG/LEVODOPA 100MG TAB,UD",CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/ENTACAPONE/LEVODOPA,CARBIDOPA 12.5MG/ENTACAPONE 200MG/LEVODOPA 50MG TAB,CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/ENTACAPONE/LEVODOPA,CARBIDOPA 18.75MG/ENTACAPONE 200MG/LEVODOPA 75MG TAB,CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 23.75MG/LEVODOPA 95MG CAP,SA",CN500,Y,ACTIVE,1/29/2015,
CARBIDOPA,CARBIDOPA 25MG TAB,CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/ENTACAPONE/LEVODOPA,CARBIDOPA 25MG/ENTACAPONE 200MG/LEVODOPA 100MG TAB,CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,CARBIDOPA 25MG/LEVODOPA 100MG TAB,CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 25MG/LEVODOPA 100MG TAB,RAPID DISINTEGRATING",CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 25MG/LEVODOPA 100MG TAB,SA",CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 25MG/LEVODOPA 100MG TAB,SA,UD",CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 25MG/LEVODOPA 100MG TAB,UD",CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,CARBIDOPA 25MG/LEVODOPA 250MG TAB,CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 25MG/LEVODOPA 250MG TAB,RAPID DISINTEGRATING",CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 25MG/LEVODOPA 250MG TAB,UD",CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/ENTACAPONE/LEVODOPA,CARBIDOPA 31.25MG/ENTACAPONE 200MG/LEVODOPA 125MG TAB,CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 36.25MG/LEVODOPA 145MG CAP,SA",CN500,Y,ACTIVE,1/29/2015,
CARBIDOPA/ENTACAPONE/LEVODOPA,CARBIDOPA 37.5MG/ENTACAPONE 200MG/LEVODOPA 150MG TAB,CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 4.63MG/ML/LEVODOPA 20MG/ML SUSP,INTESTINAL,100ML,CTR",CN500,Y,ACTIVE,2/13/2015,
CARBIDOPA/LEVODOPA,"CARBIDOPA 48.75MG/LEVODOPA 195MG CAP,SA",CN500,Y,ACTIVE,1/29/2015,
CARBIDOPA/ENTACAPONE/LEVODOPA,CARBIDOPA 50MG/ENTACAPONE 200MG/LEVODOPA 200MG TAB,CN500,N,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 50MG/LEVODOPA 200MG TAB,SA",CN500,Y,ACTIVE,10/16/2012,
CARBIDOPA/LEVODOPA,"CARBIDOPA 61.25MG/LEVODOPA 245MG CAP,SA",CN500,Y,ACTIVE,1/29/2015,
CARBINOXAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,"CARBINOXAMINE 2MG/DM 4MG/PSEUDEFED 25MG/ML DROPS,ORAL",RE502,N,INACTIVE,10/16/2012,9/2/2008
CARBINOXAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,CARBINOXAMINE 4MG/DM 15MG/PSEUDEFED 60MG/5ML LIQUID,RE502,N,INACTIVE,10/16/2012,9/2/2008
CARBINOXAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,CARBINOXAMINE 4MG/DM 15MG/PSEUDEFED 60MG/5ML SYRUP,RE502,N,INACTIVE,10/16/2012,9/2/2008
CARBINOXAMINE/GAUIFENESIN/PSEUDOEPHEDRINE,CARBINOXAMINE 4MG/GG 100MG/PSEUDEFED 60MG CAP,RE503,N,INACTIVE,10/16/2012,9/2/2008
CARBINOXAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,"CARBINOXAMINE 8MG/METHSCOPOLAMINE 2.5MG/PSE 90MG TAB,SA",RE501,N,INACTIVE,10/16/2012,10/14/2009
CARBINOXAMINE,CARBINOXAMINE MALEATE 1.75MG/5ML LIQUID,AH102,N,INACTIVE,10/16/2012,9/2/2008
CARBINOXAMINE,"CARBINOXAMINE MALEATE 10MG CAP,SA",AH102,N,INACTIVE,10/16/2012,5/20/2009
CARBINOXAMINE,"CARBINOXAMINE MALEATE 2MG/CARBINOXAMINE TANNATE 6MG/5ML SUSP,SA",AH102,N,INACTIVE,10/16/2012,9/2/2008
CARBINOXAMINE/PSEUDOEPHEDRINE,"CARBINOXAMINE MALEATE 2MG/PSEUDOEPHEDRINE 25MG/5ML SYRUP,ORAL",RE501,N,INACTIVE,10/16/2012,9/2/2008
CARBINOXAMINE/PSEUDOEPHEDRINE,"CARBINOXAMINE MALEATE 2MG/PSEUDOEPHEDRINE 25MG/ML DROPS,ORAL",RE501,N,INACTIVE,10/16/2012,10/14/2009
CARBINOXAMINE,CARBINOXAMINE MALEATE 4MG TAB,AH102,N,ACTIVE,10/16/2012,
CARBINOXAMINE,"CARBINOXAMINE MALEATE 4MG/5ML LIQ,ORAL",AH102,N,INACTIVE,3/13/2013,3/13/2013
CARBINOXAMINE,"CARBINOXAMINE MALEATE 4MG/5ML LIQUID,ORAL",AH102,N,ACTIVE,3/13/2013,
CARBINOXAMINE,"CARBINOXAMINE MALEATE 4MG/5ML SUSP,SA",AH102,N,ACTIVE,5/29/2014,
CARBINOXAMINE/PSEUDOEPHEDRINE,CARBINOXAMINE MALEATE 4MG/PSEUDOEPHEDRINE 60MG TAB,RE501,N,INACTIVE,10/16/2012,9/18/2007
CARBINOXAMINE/PSEUDOEPHEDRINE,CARBINOXAMINE MALEATE 4MG/PSEUDOEPHEDRINE 60MG/5ML SYRUP,RE501,N,INACTIVE,10/16/2012,2/18/2010
CARBINOXAMINE,CARBINOXAMINE MALEATE 6MG TAB,AH102,N,ACTIVE,3/2/2017,
CARBINOXAMINE/PSEUDOEPHEDRINE,"CARBINOXAMINE MALEATE 8MG/PSEUDOEPHEDRINE 120MG TAB,SA",RE501,N,INACTIVE,10/16/2012,9/18/2007
CARBINOXAMINE/PSEUDOEPHEDRINE,"CARBINOXAMINE MALEATE 8MG/PSEUDOEPHEDRINE 80MG TAB,SA",RE501,N,INACTIVE,10/16/2012,10/14/2009
CARBINOXAMINE/PSEUDOEPHEDRINE,"CARBINOXAMINE MALEATE 8MG/PSEUDOEPHEDRINE 90MG TAB,SA",RE501,N,INACTIVE,10/16/2012,9/18/2007
CARBON DIOXIDE/OXYGEN,CARBON DIOXIDE 10%/OXYGEN 90% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBON DIOXIDE,CARBON DIOXIDE 100% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBON DIOXIDE/OXYGEN,CARBON DIOXIDE 2%/OXYGEN 98% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBON DIOXIDE/OXYGEN,CARBON DIOXIDE 3%/OXYGEN 97% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBON DIOXIDE/NITROGEN,CARBON DIOXIDE 5%/NITROGEN 95% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBON DIOXIDE/OXYGEN,CARBON DIOXIDE 5%/OXYGEN 95% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBON DIOXIDE/NITROGEN,CARBON DIOXIDE 9%/NITROGEN 91% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBON DIOXIDE,CARBON DIOXIDE 99% GAS,RE600,N,INACTIVE,10/16/2012,9/2/2008
CARBOPLATIN,"CARBOPLATIN 10MG/ML INJ,SOLN",AN900,Y,ACTIVE,10/16/2012,
CARBOPLATIN,CARBOPLATIN 150MG/VIL INJ,AN900,Y,ACTIVE,10/16/2012,
CARBOPLATIN,CARBOPLATIN 450MG/VIL INJ,AN900,Y,INACTIVE,10/16/2012,2/2/2012
CARBOPLATIN,CARBOPLATIN 50MG/VIL INJ,AN900,Y,INACTIVE,10/16/2012,2/2/2012
CARBOPLATIN,CARBOPLATIN 600MG/VIL INJ,AN900,Y,INACTIVE,10/16/2012,5/24/2011
CARBOPROST/TROMETHAMINE,CARBOPROST 250MCG/TROMETHAMINE 83MCG/ML INJ,HS875,N,ACTIVE,10/16/2012,
CARBOXYMETHYLCELLULOSE/GLYCERIN,"CARBOXYMETHYLCELLOSE NA 0.5%/GLYCERIN 0.9% (PF) SOLN,OPH,0.4ML",OP500,N,ACTIVE,11/18/2013,
CARBOXYMETHYLCELLULOSE/HYPROMELLOSE,"CARBOXYMETHYLCELLULOSE 0.25%/HYPROMELLOSE 0.3% GEL.,OPH",OP500,N,ACTIVE,10/16/2012,
CARBOXYMETHYLCELLULOSE/GLYCERIN/POLYSORBATE,"CARBOXYMETHYLCELLULOSE 0.5/GLYCERIN 1/POLYSORB 0.5%SOL,OPH,0.4ML",OP500,N,ACTIVE,7/18/2018,
CARBOXYMETHYLCELLULOSE/GLYCERIN/POLYSORBATE,"CARBOXYMETHYLCELLULOSE 0.5/GLYCERIN 1/POLYSORBATE 0.5% SOLN,OPH",OP500,N,ACTIVE,9/23/2016,
CARBOXYMETHYLCELLULOSE/DOCUSATE/PHENOLPHTHALEIN,CARBOXYMETHYLCELLULOSE 200MG/DOSS 100MG/PHENOLPHTHALEIN 65MG CAP,GA209,N,INACTIVE,10/16/2012,9/28/2007
CARBOXYMETHYLCELLULOSE/CASANTHRANOL/DOCUSATE,CARBOXYMETHYLCELLULOSE 400MG/CASANTHRANOL 30MG/DOCUSATE 100MG CP,GA209,N,INACTIVE,10/16/2012,9/28/2007
